transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,year,month,day,day_of_week,quarter,is_weekend,hour,time_period,season,price_tier,total_amount,avg_order_value,total_quantity_sold,store_total_sales,store_avg_sale,store_transaction_count,transaction_size_category,sales_performance,CustomerCluster,PredictedSales,SalesError,SalesPerformance
144539,2023-06-26,1900-01-01 12:51:58,3,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2023,6,26,0,2,0,12,Morning,Spring,Standard,7.949999999999999,7.949999999999999,2540,207261.64,4.476009934132383,46305,Small Order,Medium,1,7.950000000000012,-1.2434497875801753e-14,Slightly Under
144543,2023-06-26,1900-01-01 12:58:20,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,12,Morning,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
144550,2023-06-26,1900-01-01 13:05:05,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,13,Afternoon,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
144551,2023-06-26,1900-01-01 13:07:57,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,6,26,0,2,0,13,Afternoon,Spring,Standard,9.0,9.0,4089,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144552,2023-06-26,1900-01-01 13:08:46,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,6,26,0,2,0,13,Afternoon,Spring,Standard,9.0,9.0,4350,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144559,2023-06-26,1900-01-01 13:16:12,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,26,0,2,0,13,Afternoon,Spring,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
144564,2023-06-26,1900-01-01 13:20:52,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,6,26,0,2,0,13,Afternoon,Spring,Standard,9.0,9.0,4309,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144571,2023-06-26,1900-01-01 13:28:35,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,13,Afternoon,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
144589,2023-06-26,1900-01-01 13:44:30,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,6,26,0,2,0,13,Afternoon,Spring,Standard,10.5,10.5,4317,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
144592,2023-06-26,1900-01-01 13:46:50,3,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,13,Afternoon,Spring,Premium,12.75,12.75,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
144596,2023-06-26,1900-01-01 13:47:31,3,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,2023,6,26,0,2,0,13,Afternoon,Spring,Standard,9.0,9.0,3262,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144597,2023-06-26,1900-01-01 13:47:37,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,13,Afternoon,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
144613,2023-06-26,1900-01-01 13:58:58,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,13,Afternoon,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
144626,2023-06-26,1900-01-01 14:07:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,14,Afternoon,Spring,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
144630,2023-06-26,1900-01-01 14:09:57,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,14,Afternoon,Spring,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144656,2023-06-26,1900-01-01 14:27:30,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,14,Afternoon,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
144668,2023-06-26,1900-01-01 14:41:00,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,14,Afternoon,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
144670,2023-06-26,1900-01-01 14:42:48,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,14,Afternoon,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
144674,2023-06-26,1900-01-01 14:45:16,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,6,26,0,2,0,14,Afternoon,Spring,Standard,9.0,9.0,4309,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144680,2023-06-26,1900-01-01 14:48:53,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,14,Afternoon,Spring,Premium,14.25,14.25,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,14.25,0.0,Slightly Under
144690,2023-06-26,1900-01-01 15:05:16,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,2023,6,26,0,2,0,15,Afternoon,Spring,Standard,11.25,11.25,4602,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
144693,2023-06-26,1900-01-01 15:06:28,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,6,26,0,2,0,15,Afternoon,Spring,Standard,11.25,11.25,4395,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
144698,2023-06-26,1900-01-01 15:09:37,3,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,15,Afternoon,Spring,Premium,13.5,13.5,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,13.5,0.0,Slightly Under
144724,2023-06-26,1900-01-01 15:32:33,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,15,Afternoon,Spring,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144747,2023-06-26,1900-01-01 15:59:41,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,6,26,0,2,0,15,Afternoon,Spring,Standard,10.5,10.5,4227,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
144753,2023-06-26,1900-01-01 16:05:45,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,16,Afternoon,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
144772,2023-06-26,1900-01-01 16:21:56,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,16,Afternoon,Spring,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
144782,2023-06-26,1900-01-01 16:32:19,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,16,Afternoon,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
144788,2023-06-26,1900-01-01 16:35:10,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,26,0,2,0,16,Afternoon,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
144793,2023-06-26,1900-01-01 16:37:23,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,26,0,2,0,16,Afternoon,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
144795,2023-06-26,1900-01-01 16:40:43,3,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,6,26,0,2,0,16,Afternoon,Spring,Standard,9.0,9.0,4220,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144815,2023-06-26,1900-01-01 16:55:32,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,6,26,0,2,0,16,Afternoon,Spring,Standard,9.0,9.0,4195,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144835,2023-06-26,1900-01-01 17:15:40,3,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,6,26,0,2,0,17,Afternoon,Spring,Standard,9.0,9.0,4174,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144846,2023-06-26,1900-01-01 17:30:10,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,6,26,0,2,0,17,Afternoon,Spring,Standard,9.0,9.0,4089,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144853,2023-06-26,1900-01-01 17:32:23,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,17,Afternoon,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
144878,2023-06-26,1900-01-01 17:46:46,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,17,Afternoon,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
144882,2023-06-26,1900-01-01 17:48:59,3,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,17,Afternoon,Spring,Premium,13.5,13.5,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,13.5,0.0,Slightly Under
144884,2023-06-26,1900-01-01 17:54:13,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,17,Afternoon,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
144904,2023-06-26,1900-01-01 18:07:06,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,6,26,0,2,0,18,Afternoon,Spring,Standard,9.0,9.0,4195,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144910,2023-06-26,1900-01-01 18:12:36,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,18,Afternoon,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
144916,2023-06-26,1900-01-01 18:16:17,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,18,Afternoon,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
144932,2023-06-26,1900-01-01 18:25:04,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,18,Afternoon,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
144945,2023-06-26,1900-01-01 18:44:48,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,18,Afternoon,Spring,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
144965,2023-06-26,1900-01-01 19:04:37,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,19,Evening,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
145000,2023-06-26,1900-01-01 19:55:48,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,19,Evening,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
145005,2023-06-27,1900-01-01 07:02:46,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,6,27,1,2,0,7,Morning,Spring,Standard,10.5,10.5,4317,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
145008,2023-06-27,1900-01-01 07:03:58,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,27,1,2,0,7,Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
145027,2023-06-27,1900-01-01 07:16:50,3,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,6,27,1,2,0,7,Morning,Spring,Standard,9.0,9.0,3997,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145047,2023-06-27,1900-01-01 07:33:24,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,27,1,2,0,7,Morning,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
145054,2023-06-27,1900-01-01 07:35:28,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,6,27,1,2,0,7,Morning,Spring,Standard,10.5,10.5,4007,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
145060,2023-06-27,1900-01-01 07:40:27,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,6,27,1,2,0,7,Morning,Spring,Standard,7.649999999999999,7.649999999999999,4171,207261.64,4.476009934132383,46305,Small Order,Medium,3,7.649999999999986,1.2434497875801753e-14,Slightly Over
145064,2023-06-27,1900-01-01 07:42:07,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,6,27,1,2,0,7,Morning,Spring,Standard,9.3,9.3,4404,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.299999999999981,1.9539925233402755e-14,Slightly Over
145086,2023-06-27,1900-01-01 07:52:51,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,6,27,1,2,0,7,Morning,Spring,Standard,9.0,9.0,4393,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145089,2023-06-27,1900-01-01 07:59:19,3,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,27,1,2,0,7,Morning,Spring,Standard,12.0,12.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.0,0.0,Slightly Under
145092,2023-06-27,1900-01-01 08:01:18,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,27,1,2,0,8,Morning,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
145101,2023-06-27,1900-01-01 08:05:43,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,27,1,2,0,8,Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
145106,2023-06-27,1900-01-01 08:06:49,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,6,27,1,2,0,8,Morning,Spring,Standard,9.0,9.0,4309,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145127,2023-06-27,1900-01-01 08:12:51,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,6,27,1,2,0,8,Morning,Spring,Standard,7.649999999999999,7.649999999999999,4171,207261.64,4.476009934132383,46305,Small Order,Medium,3,7.649999999999986,1.2434497875801753e-14,Slightly Over
145149,2023-06-27,1900-01-01 08:19:36,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,6,27,1,2,0,8,Morning,Spring,Standard,10.5,10.5,4227,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
145153,2023-06-27,1900-01-01 08:20:34,3,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,27,1,2,0,8,Morning,Spring,Standard,12.0,12.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.0,0.0,Slightly Under
145156,2023-06-27,1900-01-01 08:22:25,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,6,27,1,2,0,8,Morning,Spring,Standard,10.5,10.5,4227,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
145160,2023-06-27,1900-01-01 08:23:22,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,6,27,1,2,0,8,Morning,Spring,Standard,9.0,9.0,4245,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145175,2023-06-27,1900-01-01 08:27:56,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,27,1,2,0,8,Morning,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
145176,2023-06-27,1900-01-01 08:27:56,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,27,1,2,0,8,Morning,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
145177,2023-06-27,1900-01-01 08:28:41,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,27,1,2,0,8,Morning,Spring,Premium,12.75,12.75,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
145194,2023-06-27,1900-01-01 08:33:12,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,27,1,2,0,8,Morning,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
145224,2023-06-27,1900-01-01 08:47:51,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,6,27,1,2,0,8,Morning,Spring,Standard,10.5,10.5,4007,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
145226,2023-06-27,1900-01-01 08:48:39,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,6,27,1,2,0,8,Morning,Spring,Standard,9.0,9.0,4350,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145250,2023-06-27,1900-01-01 08:57:38,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,6,27,1,2,0,8,Morning,Spring,Standard,9.0,9.0,4385,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145252,2023-06-27,1900-01-01 08:57:56,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,6,27,1,2,0,8,Morning,Spring,Standard,9.0,9.0,4385,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145271,2023-06-27,1900-01-01 09:04:04,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,27,1,2,0,9,Morning,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
145275,2023-06-27,1900-01-01 09:04:51,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,27,1,2,0,9,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
145291,2023-06-27,1900-01-01 09:09:18,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,27,1,2,0,9,Morning,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
145304,2023-06-27,1900-01-01 09:14:00,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,6,27,1,2,0,9,Morning,Spring,Standard,11.25,11.25,4395,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
145321,2023-06-27,1900-01-01 09:18:55,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,6,27,1,2,0,9,Morning,Spring,Standard,10.5,10.5,4007,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
145329,2023-06-27,1900-01-01 09:22:37,3,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,27,1,2,0,9,Morning,Spring,Standard,12.0,12.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.0,0.0,Slightly Under
145334,2023-06-27,1900-01-01 09:25:23,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,27,1,2,0,9,Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
145344,2023-06-27,1900-01-01 09:26:56,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,6,27,1,2,0,9,Morning,Spring,Standard,9.3,9.3,4018,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.299999999999981,1.9539925233402755e-14,Slightly Over
145369,2023-06-27,1900-01-01 09:34:26,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,6,27,1,2,0,9,Morning,Spring,Standard,9.3,9.3,4404,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.299999999999981,1.9539925233402755e-14,Slightly Over
145384,2023-06-27,1900-01-01 09:39:51,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,27,1,2,0,9,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
145395,2023-06-27,1900-01-01 09:44:26,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,6,27,1,2,0,9,Morning,Spring,Standard,9.0,9.0,4385,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145430,2023-06-27,1900-01-01 09:54:31,3,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,6,27,1,2,0,9,Morning,Spring,Standard,9.0,9.0,4174,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145439,2023-06-27,1900-01-01 09:57:25,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,27,1,2,0,9,Morning,Spring,Premium,12.75,12.75,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
145444,2023-06-27,1900-01-01 09:58:56,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,27,1,2,0,9,Morning,Spring,Premium,12.75,12.75,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
145474,2023-06-27,1900-01-01 10:07:17,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,27,1,2,0,10,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
145478,2023-06-27,1900-01-01 10:07:56,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,27,1,2,0,10,Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
145490,2023-06-27,1900-01-01 10:11:15,3,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,6,27,1,2,0,10,Morning,Spring,Standard,9.0,9.0,4165,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
145500,2023-06-27,1900-01-01 10:14:18,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,6,27,1,2,0,10,Morning,Spring,Standard,11.25,11.25,4266,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
145503,2023-06-27,1900-01-01 10:15:07,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,27,1,2,0,10,Morning,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
145530,2023-06-27,1900-01-01 10:21:15,3,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,6,27,1,2,0,10,Morning,Spring,Standard,9.3,9.3,4404,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.299999999999981,1.9539925233402755e-14,Slightly Over
